asset_f1,asset_precision,asset_recall,b3_f1,b3_precision,b3_recall,critical_miss_rate,critical_misses,edge_brier,edge_calibration_cases,edge_calibration_positive_fraction,edge_ece,edge_f1,edge_precision,edge_recall,entity_f1,entity_precision,entity_recall,kendall_tau_b_calibrated,kendall_tau_b_primary,kendall_tau_b_rank_aggregation,kendall_tau_b_weighted,method,ndcg_at_10_calibrated,ndcg_at_10_primary,ndcg_at_10_rank_aggregation,ndcg_at_10_weighted,ndcg_at_5_calibrated,ndcg_at_5_primary,ndcg_at_5_rank_aggregation,ndcg_at_5_weighted,ndcg_calibrated,ndcg_primary,ndcg_rank_aggregation,ndcg_weighted,node_truth_conflicts,observation_dropout,perturbation_seed,provenance_invariant,replicate,spearman_calibrated,spearman_primary,spearman_rank_aggregation,spearman_weighted,top5_urgent_recall_calibrated,top5_urgent_recall_primary,top5_urgent_recall_rank_aggregation,top5_urgent_recall_weighted,unsupported_edge_rate,urgency_brier,urgency_ece,verification_queue_size
0.8095238095,0.8947368421,0.7391304348,0.9787234043,1,0.9583333333,0.3125,5,0.02274873162,3,0.6666666667,0.1302763721,0.1081081081,0.6666666667,0.05882352941,0.9333333333,1,0.875,0.259085956,-0.1305762133,0.1435649851,0.259085956,exact_direct,0.8109766053,0.6174797638,0.8277660313,0.8109766053,0.7860137353,0.4533515382,0.7231933675,0.7860137353,0.7860137353,0.4533515382,0.7231933675,0.7860137353,0,0.5,13602,True,16,0.2860467128,-0.1595364117,0.1929991499,0.2860467128,0.25,0.1875,0.25,0.25,0.3333333333,0.803616379,0.8140313397,14
0.85,1,0.7391304348,1,1,1,0.3125,5,0.03079997002,3,0.6666666667,0.1536855663,0.1111111111,1,0.05882352941,1,1,1,0.4552883146,0.00892999533,0.1314828693,0.4552883146,cigma,0.9333191373,0.8077531483,0.8248893342,0.9333191373,0.9562649742,0.7330409975,0.7182389434,0.9562649742,0.9562649742,0.7330409975,0.7182389434,0.9562649742,0,0.5,13602,True,16,0.5138554624,0.00940788516,0.1459957835,0.5138554624,0.3125,0.25,0.25,0.3125,0,0.8473441582,0.8663950788,12
0.6530612245,0.6153846154,0.6956521739,0.7804878049,1,0.64,0.3125,5,0.02922696,4,1,0.1518,0.2105263158,1,0.1176470588,0,0,0,0.1987635611,0.1101338434,-0.02304286118,0.1987635611,source_union,0.8545305554,0.7996444153,0.7187079382,0.8545305554,0.8284095184,0.7817304474,0.5973482907,0.8284095184,0.8284095184,0.7817304474,0.5973482907,0.8284095184,0,0.5,13603,True,17,0.2410492968,0.143788085,-0.02936252977,0.2410492968,0.3125,0.3125,0.25,0.3125,0,0.7879700341,0.8129629411,18
0.7441860465,0.8,0.6956521739,0.9285714286,1,0.8666666667,0.3125,5,0.02264166555,4,1,0.1304049197,0.2105263158,1,0.1176470588,0.8181818182,1,0.6923076923,0.1987635611,0.06293362479,-0.02304286118,0.1987635611,exact_direct,0.8545305554,0.7854001357,0.6651488052,0.8545305554,0.8284095184,0.7669283934,0.4892493131,0.8284095184,0.8284095184,0.7669283934,0.4892493131,0.8284095184,0,0.5,13603,True,17,0.2410492968,0.08230628311,-0.0254475258,0.2410492968,0.3125,0.3125,0.25,0.3125,0,0.7879700341,0.8129629411,15
0.8205128205,1,0.6956521739,1,1,1,0.3125,5,0.02599238188,5,1,0.1429262376,0.2564102564,1,0.1470588235,1,1,1,0.1927092165,0.01835325871,0.2053898926,0.1927092165,cigma,0.8508197725,0.8234526285,0.8755499406,0.8508197725,0.7718828175,0.7153561166,0.7945221225,0.7718828175,0.7718828175,0.7153561166,0.7945221225,0.7718828175,0,0.5,13603,True,17,0.22834497,0.0358333184,0.2457809998,0.22834497,0.3125,0.3125,0.3125,0.3125,0,0.7447639365,0.7603783865,11
0.5777777778,0.5909090909,0.5652173913,0.7878787879,1,0.65,0.375,6,0.01759725,5,1,0.10302,0.2051282051,0.8,0.1176470588,0,0,0,0.1225052233,-0.1372893474,-0.2494086062,0.1225052233,source_union,0.8225594994,0.7029586764,0.6457544755,0.8225594994,0.8824590072,0.7536699234,0.480274131,0.8824590072,0.8824590072,0.7536699234,0.480274131,0.8824590072,0,0.5,13604,True,18,0.1511755309,-0.1648473004,-0.3022321385,0.1511755309,0.3125,0.25,0.1875,0.3125,0.2,0.6889578954,0.7171748306,16
0.6666666667,0.8125,0.5652173913,0.9743589744,1,0.95,0.375,6,0.01386286509,4,1,0.08740606255,0.2105263158,1,0.1176470588,0.96,1,0.9230769231,0.1225052233,-0.1372893474,-0.1881824122,0.1225052233,exact_direct,0.8225594994,0.6995573522,0.6837007745,0.8225594994,0.8824590072,0.7487767176,0.480274131,0.8824590072,0.8824590072,0.7487767176,0.480274131,0.8824590072,0,0.5,13604,True,18,0.1511755309,-0.1656819702,-0.2286487416,0.1511755309,0.3125,0.25,0.1875,0.3125,0,0.6889578954,0.7171748306,14
0.7222222222,1,0.5652173913,1,1,1,0.375,6,0.01258808566,4,1,0.08128681843,0.2105263158,1,0.1176470588,1,1,1,0.1772144426,-0.07341303484,-0.1264652998,0.1772144426,cigma,0.8726293669,0.8267095091,0.7802043292,0.8726293669,0.8824590072,0.8362467693,0.6409481244,0.8824590072,0.8824590072,0.8362467693,0.6409481244,0.8824590072,0,0.5,13604,True,18,0.1986879154,-0.08540274219,-0.1543927004,0.1986879154,0.3125,0.3125,0.25,0.3125,0,0.7615143829,0.7945450965,11
0.7307692308,0.6551724138,0.8260869565,0.8085106383,1,0.6785714286,0.0625,1,0.0224856225,8,1,0.133725,0.380952381,1,0.2352941176,0,0,0,0.429329292,-0.04328999822,-0.09407208684,0.429329292,source_union,0.9333892607,0.7702441462,0.7521591918,0.9333892607,0.9562649742,0.7487767176,0.7590911425,0.9562649742,0.9562649742,0.7487767176,0.7590911425,0.9562649742,0,0.5,13605,True,19,0.4816309746,-0.05681224616,-0.1026890627,0.4816309746,0.3125,0.25,0.3125,0.3125,0,0.6680690319,0.7232458723,22
0.8837209302,0.95,0.8260869565,1,1,1,0.0625,1,0.01304847488,8,1,0.09970436801,0.380952381,1,0.2352941176,1,1,1,0.429329292,-0.05806255255,-0.1318230365,0.429329292,exact_direct,0.9333892607,0.7350937838,0.7318373858,0.9333892607,0.9562649742,0.6922500167,0.6204544288,0.9562649742,0.9562649742,0.6922500167,0.6204544288,0.9562649742,0,0.5,13605,True,19,0.4816309746,-0.08031135935,-0.1378587682,0.4816309746,0.3125,0.25,0.25,0.3125,0,0.6647829296,0.7211233412,17
0.9047619048,1,0.8260869565,1,1,1,0.0625,1,0.01304847488,8,1,0.09970436801,0.380952381,1,0.2352941176,1,1,1,0.4245620779,0.01675415633,-0.2087323355,0.4245620779,cigma,0.9390682811,0.819615403,0.7449173655,0.9390682811,0.9562649742,0.8234550943,0.6229316408,0.9562649742,0.9562649742,0.8234550943,0.6229316408,0.9562649742,0,0.5,13605,True,19,0.4694021114,0.01715793474,-0.2576740707,0.4694021114,0.3125,0.3125,0.25,0.3125,0,0.7017152109,0.7612616717,16
0.7727272727,0.8095238095,0.7391304348,0.8947368421,1,0.8095238095,0.1875,3,0.01929366,3,1,0.1146,0.1621621622,1,0.08823529412,0,0,0,0.2281256633,0.1310056159,-0.02592088921,0.2281256633,source_union,0.8839029553,0.8720052237,0.80410967,0.8839029553,0.8508251112,0.8234550943,0.7231933675,0.8508251112,0.8508251112,0.8234550943,0.7231933675,0.8508251112,0,0.5,13606,True,20,0.245591437,0.1627766127,-0.01039213857,0.245591437,0.3125,0.3125,0.3125,0.3125,0,0.8551712063,0.8711631768,14
0.8292682927,0.9444444444,0.7391304348,0.9756097561,1,0.9523809524,0.1875,3,0.01880281406,3,1,0.1098824793,0.1621621622,1,0.08823529412,0.8888888889,1,0.8,0.2281256633,0.09607078499,0.03443927628,0.2281256633,exact_direct,0.8839029553,0.8327128582,0.8214194994,0.8839029553,0.8508251112,0.7669283934,0.7153561166,0.8508251112,0.8508251112,0.7669283934,0.7153561166,0.8508251112,0,0.5,13606,True,20,0.245591437,0.1255705298,0.05424142599,0.245591437,0.3125,0.3125,0.3125,0.3125,0,0.8551712063,0.8711631768,13
0.85,1,0.7391304348,1,1,1,0.1875,3,0.01880281406,3,1,0.1098824793,0.1621621622,1,0.08823529412,1,1,1,0.2281256633,0.09607078499,0.04289830997,0.2281256633,cigma,0.8839029553,0.8327128582,0.8223182672,0.8839029553,0.8508251112,0.7669283934,0.7153561166,0.8508251112,0.8508251112,0.7669283934,0.7153561166,0.8508251112,0,0.5,13606,True,20,0.245591437,0.1255705298,0.06344055775,0.245591437,0.3125,0.3125,0.3125,0.3125,0,0.8551712063,0.8711631768,12
0.7083333333,0.68,0.7391304348,0.85,1,0.7391304348,0.375,6,0.014862285,4,1,0.09585,0.2105263158,1,0.1176470588,0,0,0,0.08151727195,-0.15457841,-0.1651145467,0.08151727195,source_union,0.7811158459,0.7181910692,0.600679648,0.7811158459,0.8432115724,0.6807975844,0.545776014,0.8432115724,0.8432115724,0.6807975844,0.545776014,0.8432115724,0,0.5,13607,True,21,0.1082992309,-0.1782964916,-0.2161438103,0.1082992309,0.3125,0.25,0.25,0.3125,0,0.7611277781,0.7788553864,19
0.7727272727,0.8095238095,0.7391304348,0.9465648855,1,0.8985507246,0.375,6,0.01421112549,4,1,0.08763237053,0.2105263158,1,0.1176470588,0.7272727273,1,0.5714285714,0.08151727195,-0.2352280153,-0.1122778917,0.08151727195,exact_direct,0.7811158459,0.6146483879,0.6802679405,0.7811158459,0.8432115724,0.558567689,0.6292253077,0.8432115724,0.8432115724,0.558567689,0.6292253077,0.8432115724,0,0.5,13607,True,21,0.1082992309,-0.301288053,-0.1383647876,0.1082992309,0.3125,0.1875,0.25,0.3125,0,0.7611277781,0.7788553864,16
0.85,1,0.7391304348,1,1,1,0.375,6,0.009122054966,4,1,0.0749209545,0.2105263158,1,0.1176470588,1,1,1,0.07431017242,-0.1339499299,-0.09607078499,0.07431017242,cigma,0.8227910074,0.7681338959,0.8118669505,0.8227910074,0.8230188703,0.6307688918,0.6646562877,0.8230188703,0.8230188703,0.6307688918,0.6646562877,0.8230188703,0,0.5,13607,True,21,0.09486133404,-0.1763978468,-0.1255705298,0.09486133404,0.3125,0.1875,0.1875,0.3125,0,0.8299808677,0.8570229508,12
0.612244898,0.5769230769,0.652173913,0.75,1,0.6,0.375,6,0.01354896,2,1,0.1164,0.1111111111,1,0.05882352941,0,0,0,0.0893924961,-0.253471473,-0.03765897398,0.0893924961,source_union,0.8291222401,0.686123081,0.764252557,0.8291222401,0.8721445442,0.5933275328,0.7718828175,0.8721445442,0.8721445442,0.5933275328,0.7718828175,0.8721445442,0,0.5,13608,True,22,0.1114870022,-0.3004765546,-0.05525614378,0.1114870022,0.3125,0.1875,0.3125,0.3125,0,0.7762268735,0.8063144225,18
0.7142857143,0.7894736842,0.652173913,0.9361702128,1,0.88,0.375,6,0.01075129883,2,1,0.1027915846,0.1111111111,1,0.05882352941,0.8461538462,1,0.7333333333,0.0893924961,-0.2841952879,-0.007556051846,0.0893924961,exact_direct,0.8291222401,0.589979427,0.7710977588,0.8291222401,0.8721445442,0.4504074931,0.7817304474,0.8721445442,0.8721445442,0.4504074931,0.7817304474,0.8721445442,0,0.5,13608,True,22,0.1114870022,-0.3259240804,0.002909534924,0.1114870022,0.3125,0.125,0.3125,0.3125,0,0.7762268735,0.8063144225,16
0.7894736842,1,0.652173913,1,1,1,0.375,6,0.008201739959,2,1,0.09055309635,0.1111111111,1,0.05882352941,1,1,1,0.1021764871,-0.2053898926,-0.0791792261,0.1021764871,cigma,0.8569388332,0.7604153316,0.7675026875,0.8569388332,0.8721445442,0.6955996385,0.7817304474,0.8721445442,0.8721445442,0.6955996385,0.7817304474,0.8721445442,0,0.5,13608,True,22,0.1233197343,-0.2281412151,-0.09195101855,0.1233197343,0.3125,0.1875,0.3125,0.3125,0,0.816680004,0.8495057461,12
0.6666666667,0.5806451613,0.7826086957,0.7346938776,1,0.5806451613,0.3125,5,0.02613147429,7,1,0.1412571429,0.3414634146,1,0.2058823529,0,0,0,0.1882443041,-0.1630135779,-0.09437628193,0.1882443041,source_union,0.8930399761,0.7487879524,0.764252557,0.8930399761,0.8997382733,0.7231933675,0.7718828175,0.8997382733,0.8997382733,0.7231933675,0.7718828175,0.8997382733,0,0.5,13609,True,23,0.2159082665,-0.2445345135,-0.09689103365,0.2159082665,0.3125,0.3125,0.3125,0.3125,0,0.7776118883,0.8282890201,20
0.8181818182,0.8571428571,0.7826086957,0.9431818182,1,0.8924731183,0.3125,5,0.01848619435,7,1,0.1151679403,0.3414634146,1,0.2058823529,0.8648648649,1,0.7619047619,0.293579899,-0.2358101086,-0.07748837164,0.293579899,exact_direct,0.9254007239,0.7310845859,0.7666608349,0.9254007239,0.9513105501,0.6666666667,0.8156178433,0.9513105501,0.9513105501,0.6666666667,0.8156178433,0.9513105501,0,0.5,13609,True,23,0.3395055065,-0.346481647,-0.07847695675,0.3395055065,0.3125,0.3125,0.3125,0.3125,0,0.757165011,0.8169051986,16
0.8780487805,1,0.7826086957,1,1,1,0.3125,5,0.02031482315,8,1,0.1207594043,0.380952381,1,0.2352941176,1,1,1,0.2509924055,0.1310056159,-0.241074934,0.2509924055,cigma,0.9065112618,0.8351948755,0.7287978996,0.9065112618,0.8838653973,0.9075755242,0.6563522037,0.8838653973,0.8838653973,0.9075755242,0.6563522037,0.8838653973,0,0.5,13609,True,23,0.2937853214,0.1209197694,-0.3115996812,0.2937853214,0.3125,0.3125,0.25,0.3125,0,0.6064063158,0.6345056283,13
0.6666666667,0.6818181818,0.652173913,0.8333333333,1,0.7142857143,0.375,6,0.0267129225,4,1,0.137475,0.2105263158,1,0.1176470588,0,0,0,0.2413493004,0.07866703098,0.02304286118,0.2413493004,source_union,0.8769569276,0.7975789368,0.7477665754,0.8769569276,0.8824590072,0.7536699234,0.7866848715,0.8824590072,0.8824590072,0.7536699234,0.7866848715,0.8824590072,0,0.5,13610,True,24,0.2854756846,0.09172688178,0.02153252183,0.2854756846,0.3125,0.25,0.3125,0.3125,0,0.7196432025,0.7521055904,12
0.75,0.8823529412,0.652173913,0.9756097561,1,0.9523809524,0.375,6,0.02122614001,4,1,0.1194515596,0.2105263158,1,0.1176470588,0.9411764706,1,0.8888888889,0.2413493004,0.07866703098,0.05394679946,0.2413493004,exact_direct,0.8769569276,0.7975789368,0.8159148202,0.8769569276,0.8824590072,0.7536699234,0.7866848715,0.8824590072,0.8824590072,0.7536699234,0.7866848715,0.8824590072,0,0.5,13610,True,24,0.2854756846,0.09172688178,0.08029462617,0.2854756846,0.3125,0.25,0.3125,0.3125,0,0.7196432025,0.7521055904,11
0.7894736842,1,0.652173913,1,1,1,0.375,6,0.02122614001,4,1,0.1194515596,0.2105263158,1,0.1176470588,1,1,1,0.260954337,0.1835325871,-0.01799685083,0.260954337,cigma,0.892100982,0.8873734792,0.8059324481,0.892100982,0.8824590072,0.8073137975,0.6917831837,0.8824590072,0.8824590072,0.8073137975,0.6917831837,0.8824590072,0,0.5,13610,True,24,0.3007939696,0.2072360248,-0.0217796025,0.3007939696,0.3125,0.25,0.25,0.3125,0,0.7596232767,0.793965157,9
0.7234042553,0.7083333333,0.7391304348,0.85,1,0.7391304348,0.3125,5,0.03662388908,6,0.8333333333,0.1849679694,0.25,0.8333333333,0.1470588235,0,0,0,-0.03892730651,-0.2184220491,-0.2001758145,-0.03892730651,source_union,0.7553676654,0.5991132229,0.654530761,0.7553676654,0.6857520085,0.4681535922,0.5726986068,0.6857520085,0.6857520085,0.4681535922,0.5726986068,0.6857520085,0,0.5,13611,True,25,-0.04598009299,-0.280158343,-0.2320571145,-0.04598009299,0.25,0.1875,0.25,0.25,0.1666666667,0.8070648736,0.8161994841,17
0.7727272727,0.8095238095,0.7391304348,0.921875,1,0.8550724638,0.3125,5,0.03485889293,6,0.8333333333,0.1795426652,0.25,0.8333333333,0.1470588235,0.6,1,0.4285714286,-0.1536190745,-0.1732312803,-0.1870993348,-0.1536190745,exact_direct,0.6966628963,0.6413302067,0.6101708333,0.6966628963,0.5973482907,0.4533515382,0.497086564,0.5973482907,0.5973482907,0.4533515382,0.497086564,0.5973482907,0,0.5,13611,True,25,-0.1880914176,-0.2113305148,-0.2199325989,-0.1880914176,0.1875,0.1875,0.25,0.1875,0.1666666667,0.8083258973,0.8081243353,16
0.85,1,0.7391304348,1,1,1,0.3125,5,0.04009798459,7,0.8571428571,0.1936679108,0.3,1,0.1764705882,1,1,1,-0.08998425413,-0.04366853863,-0.06887855257,-0.08998425413,cigma,0.7799788996,0.8091573362,0.8051820813,0.7799788996,0.7104016925,0.7330409975,0.7301581706,0.7104016925,0.7104016925,0.7330409975,0.7301581706,0.7104016925,0,0.5,13611,True,25,-0.1051499456,-0.06045988471,-0.07501473807,-0.1051499456,0.25,0.25,0.25,0.25,0,0.8076438141,0.8156623985,10
0.6976744186,0.75,0.652173913,0.8571428571,1,0.75,0.375,6,0.05124816,4,1,0.2052,0.2105263158,1,0.1176470588,0,0,0,0.2655848502,0.05505977613,0.06250996731,0.2655848502,source_union,0.897011308,0.8532977672,0.8098912651,0.897011308,0.8997382733,0.8362467693,0.7301581706,0.8997382733,0.8997382733,0.8362467693,0.7301581706,0.8997382733,0,0.5,13612,True,26,0.2991993882,0.05195831168,0.07173512435,0.2991993882,0.3125,0.3125,0.25,0.3125,0,0.7956078023,0.8133095485,13
0.7692307692,0.9375,0.652173913,0.9743589744,1,0.95,0.375,6,0.04439124171,4,1,0.1883538253,0.2105263158,1,0.1176470588,0.9090909091,1,0.8333333333,0.2655848502,0.03670651742,0.1160899393,0.2655848502,exact_direct,0.897011308,0.8474566554,0.8346819875,0.897011308,0.8997382733,0.8284095184,0.7301581706,0.8997382733,0.8997382733,0.8284095184,0.7301581706,0.8997382733,0,0.5,13612,True,26,0.2991993882,0.03881942827,0.1281824353,0.2991993882,0.3125,0.3125,0.25,0.3125,0,0.7956078023,0.8133095485,12
0.7894736842,1,0.652173913,1,1,1,0.375,6,0.03820421701,4,1,0.1751311211,0.2105263158,1,0.1176470588,1,1,1,0.2655848502,0.03670651742,0.1160899393,0.2655848502,cigma,0.897011308,0.8474566554,0.8346819875,0.897011308,0.8997382733,0.8284095184,0.7301581706,0.8997382733,0.8997382733,0.8284095184,0.7301581706,0.8997382733,0,0.5,13612,True,26,0.2991993882,0.03881942827,0.1281824353,0.2991993882,0.3125,0.3125,0.25,0.3125,0,0.7956078023,0.8133095485,11
0.6666666667,0.64,0.6956521739,0.8,1,0.6666666667,0.25,4,0.01781686346,4,0.75,0.1120095315,0.1578947368,0.75,0.08823529412,0,0,0,0.2376689659,-0.08449049099,0.05272256357,0.2376689659,source_union,0.8373877969,0.6575063927,0.8031448247,0.8373877969,0.7866848715,0.5118886181,0.7590911425,0.7866848715,0.7866848715,0.5118886181,0.7590911425,0.7866848715,0,0.5,13613,True,27,0.2571197724,-0.1037476052,0.07464426441,0.2571197724,0.25,0.25,0.3125,0.25,0.25,0.7963758173,0.8101174613,18
0.7619047619,0.8421052632,0.6956521739,0.9565217391,1,0.9166666667,0.25,4,0.01756512511,4,0.75,0.1089382013,0.1578947368,0.75,0.08823529412,0.875,1,0.7777777778,0.2376689659,-0.08449049099,0.1284528814,0.2376689659,exact_direct,0.8373877969,0.6435670848,0.8549650316,0.8373877969,0.7866848715,0.4892493131,0.7669283934,0.7866848715,0.7866848715,0.4892493131,0.7669283934,0.7866848715,0,0.5,13613,True,27,0.2571197724,-0.1037476052,0.1833007002,0.2571197724,0.25,0.25,0.3125,0.25,0.25,0.7963758173,0.8101174613,15
0.8205128205,1,0.6956521739,1,1,1,0.25,4,0.02832251055,4,0.75,0.1381618595,0.1621621622,1,0.08823529412,1,1,1,0.4070411514,-0.04464997665,0.07860336954,0.4070411514,cigma,0.9281943882,0.8018482261,0.8453114541,0.9281943882,0.9513105501,0.7231933675,0.7153561166,0.9513105501,0.9513105501,0.7231933675,0.7153561166,0.9513105501,0,0.5,13613,True,27,0.440859804,-0.036455555,0.1069674883,0.440859804,0.3125,0.3125,0.3125,0.3125,0,0.8397013431,0.8622637627,12
0.7450980392,0.6785714286,0.8260869565,0.8260869565,1,0.7037037037,0.125,2,0.02903001,9,1,0.1585666667,0.4186046512,1,0.2647058824,0,0,0,0.2129477689,0.0518974334,0.09549534599,0.2129477689,source_union,0.8716715867,0.7594136539,0.8241547224,0.8716715867,0.7797200684,0.6258144677,0.7153561166,0.7797200684,0.7797200684,0.6258144677,0.7153561166,0.7797200684,0,0.5,13614,True,28,0.2700978825,0.06740248138,0.1371437192,0.2700978825,0.3125,0.25,0.3125,0.3125,0,0.7448853493,0.7896141081,17
0.8636363636,0.9047619048,0.8260869565,0.9746835443,1,0.950617284,0.125,2,0.02217193844,9,1,0.1359160781,0.4186046512,1,0.2647058824,0.9285714286,1,0.8666666667,0.2433688787,0.08155310963,0.1171760324,0.2433688787,exact_direct,0.8775237422,0.7759759091,0.8216550928,0.8775237422,0.8284095184,0.6130227926,0.7153561166,0.8284095184,0.8284095184,0.6130227926,0.7153561166,0.8284095184,0,0.5,13614,True,28,0.3010768512,0.08280876284,0.1888486397,0.3010768512,0.3125,0.25,0.3125,0.3125,0,0.7429470558,0.7884646433,15
0.9047619048,1,0.8260869565,1,1,1,0.125,2,0.02607060212,10,1,0.1453444988,0.4545454545,1,0.2941176471,1,1,1,0.1659404468,0.1286949299,0.1107637239,0.1659404468,cigma,0.8570396724,0.8269314572,0.8103145275,0.8570396724,0.8025927708,0.7153561166,0.7694056054,0.8025927708,0.8025927708,0.7153561166,0.7694056054,0.8025927708,0,0.5,13614,True,28,0.2056420115,0.1741731676,0.1493223419,0.2056420115,0.3125,0.3125,0.3125,0.3125,0,0.7223776713,0.7898214278,12
0.6956521739,0.6956521739,0.6956521739,0.8421052632,1,0.7272727273,0.25,4,0.03468816,2,1,0.15,0.1111111111,1,0.05882352941,0,0,0,0.1935234545,-0.07531794795,0.1636151323,0.1935234545,source_union,0.8459137092,0.7431047843,0.8233253422,0.8459137092,0.8362467693,0.6370625586,0.7458326725,0.8362467693,0.8362467693,0.6370625586,0.7458326725,0.8362467693,0,0.5,13615,True,29,0.2252055713,-0.09160886996,0.205187744,0.2252055713,0.3125,0.25,0.25,0.3125,0,0.8103074247,0.8253049777,17
0.7804878049,0.8888888889,0.6956521739,0.976744186,1,0.9545454545,0.25,4,0.03412210988,2,1,0.1406410221,0.1111111111,1,0.05882352941,0.9230769231,1,0.8571428571,0.1935234545,-0.07531794795,0.2224175717,0.1935234545,exact_direct,0.8459137092,0.7196132667,0.8502472373,0.8459137092,0.8362467693,0.6023027149,0.7895676983,0.8362467693,0.8362467693,0.6023027149,0.7895676983,0.8362467693,0,0.5,13615,True,29,0.2252055713,-0.1042111484,0.2840533144,0.2252055713,0.3125,0.25,0.25,0.3125,0,0.8103074247,0.8253049777,15
0.8205128205,1,0.6956521739,1,1,1,0.25,4,0.03412210988,2,1,0.1406410221,0.1111111111,1,0.05882352941,1,1,1,0.2200478417,0.03493483091,0.2152454768,0.2200478417,cigma,0.8789923191,0.8067950531,0.8493484695,0.8789923191,0.8362467693,0.7669283934,0.7895676983,0.8362467693,0.8362467693,0.7669283934,0.7895676983,0.8362467693,0,0.5,13615,True,29,0.25069603,0.04127549822,0.2527419637,0.25069603,0.3125,0.3125,0.25,0.3125,0,0.8553244001,0.871231177,13
0.6818181818,0.7142857143,0.652173913,0.8823529412,1,0.7894736842,0.25,4,0.008520885,2,1,0.08775,0.1111111111,1,0.05882352941,0,0,0,0.164767975,-0.02641832747,-0.03907323326,0.164767975,source_union,0.7860995012,0.704936243,0.7152291094,0.7860995012,0.7866275856,0.6857520085,0.5973482907,0.7866275856,0.7866275856,0.6857520085,0.5973482907,0.7866275856,0,0.5,13616,True,30,0.1982041735,-0.02906479267,-0.05779582419,0.1982041735,0.3125,0.25,0.25,0.3125,0,0.7674049272,0.7828025393,17
0.7317073171,0.8333333333,0.652173913,0.972972973,1,0.9473684211,0.25,4,0.005723223834,2,1,0.0741415846,0.1111111111,1,0.05882352941,0.8888888889,1,0.8,0.164767975,0,0,0.164767975,exact_direct,0.7860995012,0.7064978018,0.6410285357,0.7860995012,0.7866275856,0.6242708836,0.4892493131,0.7866275856,0.7866275856,0.6242708836,0.4892493131,0.7866275856,0,0.5,13616,True,30,0.1982041735,-0.01302441109,0.008140256929,0.1982041735,0.3125,0.25,0.25,0.3125,0,0.7674049272,0.7828025393,16
0.7894736842,1,0.652173913,1,1,1,0.25,4,0.005723223834,2,1,0.0741415846,0.1111111111,1,0.05882352941,1,1,1,0.2291992017,0.1746741545,0.1201152679,0.2291992017,cigma,0.8521757872,0.8440375375,0.8096281886,0.8521757872,0.8051818389,0.7429498457,0.7281477917,0.8051818389,0.8051818389,0.7429498457,0.7281477917,0.8051818389,0,0.5,13616,True,30,0.2593232976,0.205214801,0.1453365505,0.2593232976,0.3125,0.25,0.25,0.3125,0,0.8526719338,0.8699324445,13
0.6829268293,0.7777777778,0.6086956522,0.875,1,0.7777777778,0.4375,7,0.0143811225,4,1,0.090975,0.2105263158,1,0.1176470588,0,0,0,0.1633558505,0.07588138576,0.128472811,0.1633558505,source_union,0.8732344404,0.8511354367,0.8332845498,0.8732344404,0.8234550943,0.8234550943,0.7281477917,0.8234550943,0.8234550943,0.8234550943,0.7281477917,0.8234550943,0,0.5,13617,True,31,0.1916063088,0.08170683101,0.1499027153,0.1916063088,0.3125,0.3125,0.25,0.3125,0,0.7491990228,0.7780885107,9
